1903,1,4196.7
1903,2,4196.9
1903,3,4197
1903,4,4197.3
1903,5,4197.6
1903,6,4197.7
1903,7,4197.7
1903,8,4197.1
1903,9,4196.7
1903,10,4196.2
1903,11,4196.1
1903,12,4196.1
1904,1,4196.4
1904,2,4196.4
1904,3,4196.8
1904,4,4197.6
1904,5,4197.7
1904,6,4198.3
1904,7,4198.3
1904,8,4197.9
1904,9,4197.5
1904,10,4197.2
1904,11,4196.9
1904,12,4196.9
1905,1,4196.9
1905,2,4197
1905,3,4197.2
1905,4,4197.5
1905,5,4197.6
1905,6,4197.6
1905,7,4197.3
1905,8,4196.8
1905,9,4196.3
1905,10,4196
1905,11,4195.8
1905,12,4195.9
1906,1,4195.9
1906,2,4196.1
1906,3,4196.4
1906,4,4197
1906,5,4197.4
1906,6,4197.9
1906,7,4198.3
1906,8,4197.8
1906,9,4197.5
1906,10,4197.3
1906,11,4197.1
1906,12,4197.1
1907,1,4197.4
1907,2,4197.7
1907,3,4198.4
1907,4,4198.9
1907,5,4199.5
1907,6,4199.9
1907,7,4200.5
1907,8,4200.4
1907,9,4200.1
1907,10,4199.8
1907,11,4199.9
1907,12,4199.9
1908,1,4200.1
1908,2,4200.3
1908,3,4200.6
1908,4,4200.7
1908,5,4200.7
1908,6,4200.8
1908,7,4201
1908,8,4200.7
1908,9,4200.1
1908,10,4199.9
1908,11,4200
1908,12,4200.1
1909,1,4200.3
1909,2,4200.8
1909,3,4201.1
1909,4,4201.5
1909,5,4201.7
1909,6,4202.4
1909,7,4202.6
1909,8,4202.4
1909,9,4202.1
1909,10,4202
1909,11,4202
1909,12,4202.3
1910,1,4202.6
1910,2,4202.9
1910,3,4203.1
1910,4,4203.6
1910,5,4203.9
1910,6,4203.9
1910,7,4203.4
1910,8,4203
1910,9,4202.5
1910,10,4202.1
1910,11,4202
1910,12,4201.9
1911,1,4202
1911,2,4202.3
1911,3,4202.7
1911,4,4203
1911,5,4203.2
1911,6,4203.1
1911,7,4203
1911,8,4202.7
1911,9,4202.1
1911,10,4201.6
1911,11,4201.7
1911,12,4201.6
1912,1,4201.6
1912,2,4201.8
1912,3,4202
1912,4,4202.2
1912,5,4202.5
1912,6,4202.6
1912,7,4202.7
1912,8,4202.4
1912,9,4202.1
1912,10,4201.8
1912,11,4201.9
1912,12,4202.1
1913,1,4202.1
1913,2,4202.1
1913,3,4202.3
1913,4,4202.6
1913,5,4202.8
1913,6,4202.9
1913,7,4202.8
1913,8,4202.5
1913,9,4202
1913,10,4201.9
1913,11,4201.7
1913,12,4201.8
1914,1,4201.9
1914,2,4202.3
1914,3,4202.6
1914,4,4202.8
1914,5,4203.1
1914,6,4203.3
1914,7,4203.6
1914,8,4203.3
1914,9,4202.8
1914,10,4202.4
1914,11,4202.5
1914,12,4202.4
1915,1,4202.5
1915,2,4202.6
1915,3,4202.9
1915,4,4203.1
1915,5,4203.2
1915,6,4203.2
1915,7,4202.9
1915,8,4202.4
1915,9,4201.9
1915,10,4201.6
1915,11,4201.4
1915,12,4201.4
1916,1,4201.4
1916,2,4201.6
1916,3,4202.1
1916,4,4202.5
1916,5,4202.9
1916,6,4202.8
1916,7,4202.6
1916,8,4202.2
1916,9,4201.6
1916,10,4201.3
1916,11,4201.4
1916,12,4201.4
1917,1,4201.5
1917,2,4201.6
1917,3,4201.9
1917,4,4202.3
1917,5,4202.8
1917,6,4203.1
1917,7,4203.4
1917,8,4203.2
1917,9,4202.7
1917,10,4202.5
1917,11,4202.3
1917,12,4202.5
1918,1,4202.6
1918,2,4202.9
1918,3,4203.1
1918,4,4203.5
1918,5,4203.5
1918,6,4203.4
1918,7,4203.1
1918,8,4202.9
1918,9,4202.4
1918,10,4202.1
1918,11,4201.9
1918,12,4202
1919,1,4202.2
1919,2,4202.3
1919,3,4202.5
1919,4,4202.7
1919,5,4202.7
1919,6,4202.6
1919,7,4202
1919,8,4201.5
1919,9,4201.1
1919,10,4200.8
1919,11,4200.7
1919,12,4200.7
1920,1,4200.8
1920,2,4200.9
1920,3,4201.2
1920,4,4201.4
1920,5,4201.7
1920,6,4202
1920,7,4201.9
1920,8,4201.5
1920,9,4201.1
1920,10,4200.7
1920,11,4200.9
1920,12,4201.1
1921,1,4201.3
1921,2,4201.5
1921,3,4201.8
1921,4,4202.3
1921,5,4202.7
1921,6,4203.2
1921,7,4203.3
1921,8,4202.8
1921,9,4202.2
1921,10,4201.9
1921,11,4201.9
1921,12,4202
1922,1,4202.3
1922,2,4202.5
1922,3,4202.9
1922,4,4203.3
1922,5,4203.7
1922,6,4204.3
1922,7,4204.4
1922,8,4203.9
1922,9,4203.6
1922,10,4203.1
1922,11,4202.9
1922,12,4203.1
1923,1,4203.3
1923,2,4203.7
1923,3,4203.8
1923,4,4204.1
1923,5,4204.4
1923,6,4204.9
1923,7,4204.8
1923,8,4204.4
1923,9,4204.1
1923,10,4203.7
1923,11,4204
1923,12,4204.1
1924,1,4204.2
1924,2,4204.4
1924,3,4204.7
1924,4,4204.9
1924,5,4205.1
1924,6,4204.7
1924,7,4204.5
1924,8,4204
1924,9,4203.4
1924,10,4203.1
1924,11,4203
1924,12,4203.1
1925,1,4203.3
1925,2,4203.5
1925,3,4203.8
1925,4,4204.1
1925,5,4204.3
1925,6,4204.3
1925,7,4204.1
1925,8,4203.9
1925,9,4203.5
1925,10,4203.3
1925,11,4203.3
1925,12,4203.4
1926,1,4203.5
1926,2,4203.6
1926,3,4203.9
1926,4,4204.1
1926,5,4204.3
1926,6,4204.2
1926,7,4203.8
1926,8,4203.4
1926,9,4202.9
1926,10,4202.5
1926,11,4202.4
1926,12,4202.4
1927,1,4202.5
1927,2,4202.6
1927,3,4202.9
1927,4,4203.3
1927,5,4203.4
1927,6,4203.5
1927,7,4203.2
1927,8,4202.8
1927,9,4202.1
1927,10,4201.9
1927,11,4201.8
1927,12,4202
1928,1,4202
1928,2,4202.1
1928,3,4202.3
1928,4,4202.6
1928,5,4202.6
1928,6,4202.5
1928,7,4202.2
1928,8,4201.7
1928,9,4201
1928,10,4200.7
1928,11,4200.7
1928,12,4200.7
1929,1,4200.9
1929,2,4201
1929,3,4201.1
1929,4,4201.6
1929,5,4201.9
1929,6,4202
1929,7,4201.7
1929,8,4201.2
1929,9,4200.8
1929,10,4200.6
1929,11,4200.2
1929,12,4200.4
1930,1,4200.6
1930,2,4200.7
1930,3,4200.9
1930,4,4201.1
1930,5,4201.1
1930,6,4201.2
1930,7,4200.9
1930,8,4200.3
1930,9,4200.1
1930,10,4199.7
1930,11,4199.9
1930,12,4200
1931,1,4200.1
1931,2,4200.1
1931,3,4200.4
1931,4,4200.4
1931,5,4200.4
1931,6,4200.2
1931,7,4199.6
1931,8,4199.2
1931,9,4198.6
1931,10,4198.1
1931,11,4198
1931,12,4197.9
1932,1,4198.1
1932,2,4198.2
1932,3,4198.6
1932,4,4198.9
1932,5,4199.1
1932,6,4199.4
1932,7,4199.2
1932,8,4198.9
1932,9,4198.4
1932,10,4198
1932,11,4197.8
1932,12,4197.8
1933,1,4197.7
1933,2,4197.9
1933,3,4198.1
1933,4,4198.4
1933,5,4198.6
1933,6,4198.9
1933,7,4198.6
1933,8,4198.1
1933,9,4197.4
1933,10,4197.1
1933,11,4196.8
1933,12,4196.8
1934,1,4196.8
1934,2,4197.1
1934,3,4197.2
1934,4,4197.2
1934,5,4197.1
1934,6,4196.6
1934,7,4196.2
1934,8,4195.9
1934,9,4195.4
1934,10,4195
1934,11,4194.8
1934,12,4194.9
1935,1,4195.1
1935,2,4195.3
1935,3,4195.6
1935,4,4195.7
1935,5,4195.8
1935,6,4196.1
1935,7,4195.7
1935,8,4195.1
1935,9,4194.6
1935,10,4194.2
1935,11,4193.9
1935,12,4193.9
1936,1,4194
1936,2,4194.2
1936,3,4194.8
1936,4,4195.1
1936,5,4195.5
1936,6,4195.8
1936,7,4195.8
1936,8,4195.4
1936,9,4194.8
1936,10,4194.4
1936,11,4194.4
1936,12,4194.6
1937,1,4194.6
1937,2,4194.9
1937,3,4195.3
1937,4,4196.1
1937,5,4196.4
1937,6,4196.4
1937,7,4196.2
1937,8,4195.9
1937,9,4195.3
1937,10,4194.9
1937,11,4194.8
1937,12,4194.8
1938,1,4195.1
1938,2,4195.2
1938,3,4195.6
1938,4,4195.9
1938,5,4196.2
1938,6,4196.6
1938,7,4196.2
1938,8,4195.9
1938,9,4195.4
1938,10,4194.9
1938,11,4195.1
1938,12,4195.2
1939,1,4195.5
1939,2,4195.7
1939,3,4195.9
1939,4,4196.3
1939,5,4196.6
1939,6,4196.2
1939,7,4195.9
1939,8,4195.4
1939,9,4194.9
1939,10,4194.8
1939,11,4194.6
1939,12,4194.6
1940,1,4194.6
1940,2,4195.1
1940,3,4195.5
1940,4,4195.7
1940,5,4195.8
1940,6,4195.4
1940,7,4194.9
1940,8,4194.4
1940,9,4193.9
1940,10,4193.8
1940,11,4193.7
1940,12,4193.9
1941,1,4194.3
1941,2,4194.5
1941,3,4195.1
1941,4,4195.2
1941,5,4195.6
1941,6,4195.6
1941,7,4195.3
1941,8,4194.9
1941,9,4194.4
1941,10,4194.1
1941,11,4194.2
1941,12,4194.4
1942,1,4194.7
1942,2,4195.1
1942,3,4195.5
1942,4,4196
1942,5,4196.3
1942,6,4196.6
1942,7,4196.3
1942,8,4195.8
1942,9,4195.2
1942,10,4194.9
1942,11,4194.6
1942,12,4194.8
1943,1,4195.1
1943,2,4195.3
1943,3,4195.6
1943,4,4195.9
1943,5,4196.2
1943,6,4196.2
1943,7,4196.1
1943,8,4195.6
1943,9,4195.1
1943,10,4194.8
1943,11,4194.6
1943,12,4194.8
1944,1,4195.1
1944,2,4195.1
1944,3,4195.5
1944,4,4195.9
1944,5,4196.2
1944,6,4196.3
1944,7,4196.4
1944,8,4196
1944,9,4195.4
1944,10,4194.9
1944,11,4194.9
1944,12,4194.9
1945,1,4195.1
1945,2,4195.2
1945,3,4195.6
1945,4,4195.8
1945,5,4195.9
1945,6,4196
1945,7,4196.4
1945,8,4195.9
1945,9,4195.6
1945,10,4195.2
1945,11,4195.2
1945,12,4195.5
1946,1,4195.8
1946,2,4196.1
1946,3,4196.2
1946,4,4196.7
1946,5,4197.1
1946,6,4197.1
1946,7,4196.9
1946,8,4196.4
1946,9,4195.9
1946,10,4195.4
1946,11,4195.6
1946,12,4195.9
1947,1,4196.2
1947,2,4196.4
1947,3,4196.9
1947,4,4197
1947,5,4197.2
1947,6,4197.1
1947,7,4197.1
1947,8,4196.8
1947,9,4196.4
1947,10,4196.2
1947,11,4196.2
1947,12,4196.5
1948,1,4196.7
1948,2,4196.9
1948,3,4197.1
1948,4,4197.3
1948,5,4197.6
1948,6,4197.8
1948,7,4197.8
1948,8,4197.1
1948,9,4196.6
1948,10,4196.2
1948,11,4196.1
1948,12,4196.2
1949,1,4196.5
1949,2,4196.8
1949,3,4197.1
1949,4,4197.8
1949,5,4198
1949,6,4198.2
1949,7,4198
1949,8,4197.5
1949,9,4197.1
1949,10,4196.7
1949,11,4196.8
1949,12,4197
1950,1,4197.1
1950,2,4197.4
1950,3,4197.9
1950,4,4198.1
1950,5,4198.4
1950,6,4198.8
1950,7,4198.6
1950,8,4198.3
1950,9,4197.9
1950,10,4197.6
1950,11,4197.6
1950,12,4197.9
1951,1,4198.3
1951,2,4198.5
1951,3,4198.9
1951,4,4199.2
1951,5,4199.4
1951,6,4199.9
1951,7,4199.6
1951,8,4199.1
1951,9,4198.9
1951,10,4198.4
1951,11,4198.4
1951,12,4198.6
1952,1,4198.8
1952,2,4199.2
1952,3,4199.5
1952,4,4200.1
1952,5,4200.6
1952,6,4200.9
1952,7,4200.8
1952,8,4200.4
1952,9,4199.9
1952,10,4199.6
1952,11,4199.4
1952,12,4199.4
1953,1,4199.6
1953,2,4200.1
1953,3,4200.2
1953,4,4200.3
1953,5,4200.5
1953,6,4200.6
1953,7,4200.5
1953,8,4200
1953,9,4199.4
1953,10,4198.9
1953,11,4198.8
1953,12,4198.8
1954,1,4198.8
1954,2,4199.1
1954,3,4199.1
1954,4,4199.3
1954,5,4199.4
1954,6,4199.1
1954,7,4198.9
1954,8,4198.4
1954,9,4197.7
1954,10,4197.4
1954,11,4197.1
1954,12,4197.2
1955,1,4197.3
1955,2,4197.4
1955,3,4197.6
1955,4,4197.9
1955,5,4198.1
1955,6,4197.9
1955,7,4197.8
1955,8,4197.3
1955,9,4196.9
1955,10,4196.6
1955,11,4196.4
1955,12,4196.4
1956,1,4196.9
1956,2,4197.3
1956,3,4197.5
1956,4,4197.6
1956,5,4197.8
1956,6,4197.9
1956,7,4197.5
1956,8,4197.1
1956,9,4196.4
1956,10,4196
1956,11,4195.9
1956,12,4195.9
1957,1,4196.1
1957,2,4196.3
1957,3,4196.6
1957,4,4196.8
1957,5,4197
1957,6,4197.4
1957,7,4197.4
1957,8,4196.9
1957,9,4196.3
1957,10,4196
1957,11,4195.9
1957,12,4195.9
1958,1,4196.1
1958,2,4196.4
1958,3,4196.8
1958,4,4196.9
1958,5,4197.4
1958,6,4197.4
1958,7,4196.9
1958,8,4196.4
1958,9,4195.9
1958,10,4195.5
1958,11,4195.2
1958,12,4195.3
1959,1,4195.5
1959,2,4195.8
1959,3,4195.9
1959,4,4196
1959,5,4196.1
1959,6,4195.9
1959,7,4195.7
1959,8,4195.3
1959,9,4194.8
1959,10,4194.5
1959,11,4194.4
1959,12,4194.3
1960,1,4194.5
1960,2,4194.6
1960,3,4194.9
1960,4,4195.3
1960,5,4195.3
1960,6,4195.1
1960,7,4194.8
1960,8,4194.2
1960,9,4193.6
1960,10,4193.35
1960,11,4193.2
1960,12,4193.25
1961,1,4193.4
1961,2,4193.45
1961,3,4193.65
1961,4,4193.8
1961,5,4193.6
1961,6,4193.3
1961,7,4192.95
1961,8,4192.3
1961,9,4191.8
1961,10,4191.7
1961,11,4191.6
1961,12,4191.85
1962,1,4192.05
1962,2,4192.15
1962,3,4193
1962,4,4193.35
1962,5,4193.6
1962,6,4193.85
1962,7,4193.55
1962,8,4193
1962,9,4192.45
1962,10,4192
1962,11,4191.9
1962,12,4191.9
1963,1,4191.9
1963,2,4192.05
1963,3,4192.4
1963,4,4192.5
1963,5,4192.85
1963,6,4192.85
1963,7,4192.7
1963,8,4192
1963,9,4191.6
1963,10,4191.45
1963,11,4191.4
1963,12,4191.75
1964,1,4191.9
1964,2,4192
1964,3,4192.1
1964,4,4192.6
1964,5,4193.2
1964,6,4193.65
1964,7,4194.05
1964,8,4193.5
1964,9,4192.9
1964,10,4192.55
1964,11,4192.4
1964,12,4192.45
1965,1,4193
1965,2,4193.5
1965,3,4193.65
1965,4,4193.75
1965,5,4194.15
1965,6,4194.2
1965,7,4194.15
1965,8,4193.85
1965,9,4193.7
1965,10,4193.8
1965,11,4193.85
1965,12,4194.25
1966,1,4194.55
1966,2,4194.85
1966,3,4195.25
1966,4,4195.6
1966,5,4195.6
1966,6,4195.25
1966,7,4194.75
1966,8,4194.25
1966,9,4193.6
1966,10,4193.35
1966,11,4193.25
1966,12,4193.35
1967,1,4193.5
1967,2,4193.8
1967,3,4193.9
1967,4,4194.1
1967,5,4194.35
1967,6,4194.65
1967,7,4195
1967,8,4194.5
1967,9,4194
1967,10,4193.85
1967,11,4193.85
1967,12,4193.9
1968,1,4194.05
1968,2,4194.3
1968,3,4194.95
1968,4,4195.35
1968,5,4195.4
1968,6,4195.5
1968,7,4195.3
1968,8,4194.8
1968,9,4194.6
1968,10,4194.25
1968,11,4194.4
1968,12,4194.65
1969,1,4195
1969,2,4195.6
1969,3,4196.2
1969,4,4196.85
1969,5,4197.1
1969,6,4196.8
1969,7,4196.6
1969,8,4196.15
1969,9,4195.55
1969,10,4195.15
1969,11,4195.3
1969,12,4195.5
1970,1,4195.7
1970,2,4196.15
1970,3,4196.35
1970,4,4196.35
1970,5,4196.4
1970,6,4196.4
1970,7,4196.15
1970,8,4195.6
1970,9,4195.15
1970,10,4194.9
1970,11,4195
1970,12,4195.35
1971,1,4195.7
1971,2,4196.35
1971,3,4196.75
1971,4,4197
1971,5,4197.7
1971,6,4197.95
1971,7,4197.9
1971,8,4197.4
1971,9,4197.1
1971,10,4196.95
1971,11,4197.25
1971,12,4197.6
1972,1,4197.95
1972,2,4198.3
1972,3,4198.8
1972,4,4199.1
1972,5,4199.55
1972,6,4199.45
1972,7,4199.05
1972,8,4198.5
1972,9,4198
1972,10,4197.9
1972,11,4198.15
1972,12,4198.4
1973,1,4198.7
1973,2,4199.05
1973,3,4199.6
1973,4,4200.15
1973,5,4200.4
1973,6,4200.4
1973,7,4200
1973,8,4199.55
1973,9,4199.1
1973,10,4199.2
1973,11,4199.2
1973,12,4199.4
1974,1,4199.6
1974,2,4200
1974,3,4200.4
1974,4,4200.9
1974,5,4201.15
1974,6,4201.25
1974,7,4200.7
1974,8,4200.05
1974,9,4199.5
1974,10,4199.15
1974,11,4199.35
1974,12,4199.4
1975,1,4199.6
1975,2,4199.7
1975,3,4200.05
1975,4,4200.5
1975,5,4201
1975,6,4201.5
1975,7,4201.4
1975,8,4200.95
1975,9,4200.3
1975,10,4199.95
1975,11,4200.15
1975,12,4200.35
1976,1,4200.65
1976,2,4200.95
1976,3,4201.35
1976,4,4201.75
1976,5,4202.15
1976,6,4202.1
1976,7,4201.75
1976,8,4201.05
1976,9,4200.6
1976,10,4200.4
1976,11,4200.35
1976,12,4200.35
1977,1,4200.45
1977,2,4200.55
1977,3,4200.7
1977,4,4200.8
1977,5,4200.55
1977,6,4200.65
1977,7,4200.05
1977,8,4199.5
1977,9,4199.1
1977,10,4198.85
1977,11,4198.65
1977,12,4198.65
1978,1,4198.85
1978,2,4199.2
1978,3,4199.5
1978,4,4199.85
1978,5,4200.2
1978,6,4200.2
1978,7,4199.75
1978,8,4199.05
1978,9,4198.55
1978,10,4198.5
1978,11,4198.4
1978,12,4198.55
1979,1,4198.65
1979,2,4198.85
1979,3,4199.25
1979,4,4199.85
1979,5,4199.9
1979,6,4199.65
1979,7,4199.05
1979,8,4198.5
1979,9,4198
1979,10,4197.55
1979,11,4197.6
1979,12,4197.6
1980,1,4197.8
1980,2,4198.3
1980,3,4199
1980,4,4199.25
1980,5,4199.65
1980,6,4200.35
1980,7,4200.25
1980,8,4199.65
1980,9,4199.25
1980,10,4199.05
1980,11,4199.05
1980,12,4199.3
1981,1,4199.55
1981,2,4199.85
1981,3,4199.9
1981,4,4200.05
1981,5,4199.95
1981,6,4200.1
1981,7,4199.75
1981,8,4199.05
1981,9,4198.5
1981,10,4198.25
1981,11,4198.4
1981,12,4198.4
1982,1,4198.65
1982,2,4198.85
1982,3,4199.3
1982,4,4199.95
1982,5,4200.4
1982,6,4200.7
1982,7,4200.4
1982,8,4200.05
1982,9,4199.7
1982,10,4200.2
1982,11,4200.6
1982,12,4201.05
1983,1,4201.5
1983,2,4202
1983,3,4202.3
1983,4,4203.1
1983,5,4203.55
1983,6,4204.467
1983,7,4204.65
1983,8,4204.35
1983,9,4204.333
1983,10,4204.5
1983,11,4204.75
1983,12,4205.25
1984,1,4206
1984,2,4206.4
1984,3,4206.8
1984,4,4207.45
1984,5,4208.05
1984,6,4208.8
1984,7,4209
1984,8,4208.65
1984,9,4207.9
1984,10,4207.75
1984,11,4208
1984,12,4208.2
1985,1,4208.55
1985,2,4208.8
1985,3,4209.1
1985,4,4209.5
1985,5,4209.8
1985,6,4209.7
1985,7,4209.25
1985,8,4208.75
1985,9,4208.3
1985,10,4208.167
1985,11,4208.15
1985,12,4208.4
1986,1,4208.7
1986,2,4209
1986,3,4209.85
1986,4,4210.45
1986,5,4211.2
1986,6,4211.433
1986,7,4211
1986,8,4210.7
1986,9,4210.45
1986,10,4210.45
1986,11,4210.6
1986,12,4210.7
1987,1,4210.95
1987,2,4211.15
1987,3,4211.35
1987,4,4211.5
1987,5,4211.35
1987,6,4211.2
1987,7,4210.65
1987,8,4210.1
1987,9,4209.5
1987,10,4209.05
1987,11,4209
1987,12,4208.967
1988,1,4209
1988,2,4209.067
1988,3,4209.1
1988,4,4209
1988,5,4208.9
1988,6,4208.55
1988,7,4207.85
1988,8,4207.15
1988,9,4206.65
1988,10,4206.15
1988,11,4205.9
1988,12,4205.9
1989,1,4205.9
1989,2,4205.9
1989,3,4206
1989,4,4206.1
1989,5,4206.1
1989,6,4205.75
1989,7,4205.25
1989,8,4204.65
1989,9,4204.25
1989,10,4203.739
1989,11,4203.697
1989,12,4203.7
1990,1,4203.71
1990,2,4203.746
1990,3,4203.955
1990,4,4203.887
1990,5,4203.723
1990,6,4203.463
1990,7,4202.977
1990,8,4202.452
1990,9,4202.033
1990,10,4201.684
1990,11,4201.563
1990,12,4201.606
1991,1,4201.668
1991,2,4201.771
1991,3,4201.997
1991,4,4201.97
1991,5,4202.074
1991,6,4202.13
1991,7,4201.71
1991,8,4201.129
1991,9,4200.83
1991,10,4200.406
1991,11,4200.507
1991,12,4200.606
1992,1,4200.781
1992,2,4200.972
1992,3,4201.255
1992,4,4201.197
1992,5,4200.932
1992,6,4200.537
1992,7,4200.152
1992,8,4199.6
1992,9,4199.1
1992,10,4198.635
1992,11,4198.657
1992,12,4198.735
1993,1,4199.084
1993,2,4199.386
1993,3,4199.839
1993,4,4200.303
1993,5,4200.552
1993,6,4200.79
1993,7,4200.597
1993,8,4200.229
1993,9,4199.803
1993,10,4199.652
1993,11,4199.553
1993,12,4199.555
1994,1,4199.619
1994,2,4199.693
1994,3,4199.935
1994,4,4200.1
1994,5,4200.155
1994,6,4199.78
1994,7,4199.129
1994,8,4198.477
1994,9,4197.873
1994,10,4197.61
1994,11,4197.697
1994,12,4197.919
1995,1,4198.197
1995,2,4198.604
1995,3,4198.829
1995,4,4199.133
1995,5,4199.552
1995,6,4200.12
1995,7,4199.981
1995,8,4199.361
1995,9,4198.827
1995,10,4198.552
1995,11,4198.467
1995,12,4198.571
1996,1,4198.826
1996,2,4199.207
1996,3,4199.726
1996,4,4200.113
1996,5,4200.277
1996,6,4200.31
1996,7,4199.816
1996,8,4199.19
1996,9,4198.643
1996,10,4198.435
1996,11,4198.437
1996,12,4198.706
1997,1,4199.261
1997,2,4199.868
1997,3,4200.223
1997,4,4200.527
1997,5,4200.939
1997,6,4201.267
1997,7,4201.019
1997,8,4200.561
1997,9,4200.2
1997,10,4200.065
1997,11,4200.11
1997,12,4200.365
1998,1,4200.648
1998,2,4201.146
1998,3,4201.732
1998,4,4202.257
1998,5,4202.561
1998,6,4202.97
1998,7,4202.9
1998,8,4202.381
1998,9,4202.003
1998,10,4202.01
1998,11,4202.113
1998,12,4202.287
1999,1,4202.497
1999,2,4202.864
1999,3,4203.123
1999,4,4203.31
1999,5,4203.8
1999,6,4204.057
1999,7,4203.681
1999,8,4203.094
1999,9,4202.683
1999,10,4202.426
1999,11,4202.33
1999,12,4202.445
2000,1,4202.584
2000,2,4202.921
2000,3,4203.294
2000,4,4203.333
2000,5,4203.177
2000,6,4202.753
2000,7,4202.139
2000,8,4201.558
2000,9,4201.26
2000,10,4201.042
2000,11,4201.083
2000,12,4201.139
2001,1,4201.216
2001,2,4201.314
2001,3,4201.468
2001,4,4201.497
2001,5,4201.313
2001,6,4200.92
2001,7,4200.394
2001,8,4199.81
2001,9,4199.34
2001,10,4198.948
2001,11,4198.847
2001,12,4199.094
2002,1,4199.216
2002,2,4199.336
2002,3,4199.484
2002,4,4199.62
2002,5,4199.61
2002,6,4199.283
2002,7,4198.677
2002,8,4197.965
2002,9,4197.593
2002,10,4197.394
2002,11,4197.293
2002,12,4197.281
2003,1,4197.506
2003,2,4197.643
2003,3,4197.742
2003,4,4197.677
2003,5,4197.635
2003,6,4197.217
2003,7,4196.697
2003,8,4196.045
2003,9,4195.62
2003,10,4195.329
2003,11,4195.097
2003,12,4195.174
2004,1,4195.387
2004,2,4195.572
2004,3,4196.126
2004,4,4196.243
2004,5,4196.032
2004,6,4195.7
2004,7,4195.219
2004,8,4194.642
2004,9,4194.3
2004,10,4194.065
2004,11,4194.3
2004,12,4194.406
2005,1,4194.839
2005,2,4195.357
2005,3,4195.59
2005,4,4195.96
2005,5,4196.81
2005,6,4197.343
2005,7,4197.013
2005,8,4196.345
2005,9,4195.767
2005,10,4195.516
2005,11,4195.51
2005,12,4195.555
2006,1,4196.074
2006,2,4196.45
2006,3,4196.777
2006,4,4197.513
2006,5,4198.061
2006,6,4197.933
2006,7,4197.41
2006,8,4196.797
2006,9,4196.41
2006,10,4196.432
2006,11,4196.5
2006,12,4196.681
2007,1,4196.832
2007,2,4196.982
2007,3,4197.413
2007,4,4197.59
2007,5,4197.39
2007,6,4197.023
2007,7,4196.455
2007,8,4195.832
2007,9,4195.32
2007,10,4195.155
2007,11,4195.103
2007,12,4195.184
2008,1,4195.326
2008,2,4195.486
2008,3,4195.958
2008,4,4196.013
2008,5,4195.923
2008,6,4195.903
2008,7,4195.377
2008,8,4194.703
2008,9,4194.23
2008,10,4194.01
2008,11,4194.04
2008,12,4194.077
2009,1,4194.232
2009,2,4194.646
2009,3,4195.081
2009,4,4195.35
2009,5,4195.719
2009,6,4195.867
2009,7,4195.839
2009,8,4195.116
2009,9,4194.687
2009,10,4194.4
2009,11,4194.383
2009,12,4194.387
2010,1,4194.523
2010,2,4194.839
2010,3,4195.281
2010,4,4195.37
2010,5,4195.445
2010,6,4195.59
2010,7,4195.194
2010,8,4194.503
2010,9,4193.983
2010,10,4193.694
2010,11,4193.747
2010,12,4194.116
2011,1,4194.658
2011,2,4194.982
2011,3,4195.555
2011,4,4196.39
2011,5,4197.255
2011,6,4198.283
2011,7,4198.339
2011,8,4197.994
2011,9,4197.56
2011,10,4197.526
2011,11,4197.653
2011,12,4197.819
2012,1,4198.01
2012,2,4198.452
2012,3,4198.597
2012,4,4198.693
2012,5,4198.542
2012,6,4198.04
2012,7,4197.429
2012,8,4196.852
2012,9,4196.443
2012,10,4196.123
2012,11,4196.153
2012,12,4196.294
2013,1,4196.413
2013,2,4196.586
2013,3,4196.848
2013,4,4196.923
2013,5,4196.655
2013,6,4196.18
2013,7,4195.597
2013,8,4194.945
2013,9,4194.583
2013,10,4194.326
2013,11,4194.27
2013,12,4194.323
2014,1,4194.471
2014,2,4194.714
2014,3,4195.155
2014,4,4195.157
2014,5,4195.09
2014,6,4194.717
2014,7,4194.223
2014,8,4193.826
2014,9,4193.49
2014,10,4193.414
2014,11,4193.31
2014,12,4193.44
2015,1,4193.67
2015,2,4193.93
2015,3,4194.01
2015,4,4193.97
2015,5,4194.07
2015,6,4194.25
2015,7,4193.74
2015,8,4193.2
2015,9,4192.72
2015,10,4192.59
2015,11,4192.45
2015,12,4192.52
2016,1,4192.8
2016,2,4193.13
2016,3,4193.7
2016,4,4194.2
2016,5,4194.4
2016,6,4194.1
2016,7,4193.6
2016,8,4192.9
2016,9,4192.4
2016,10,4192.3
2016,11,4192.2
2016,12,4192.3
2017,1,4192.1
2017,2,4192.2
2017,3,4193.4
2017,4,4194.5
2017,5,4195.2
2017,6,4195.3
2017,7,4195
2017,8,4194.3
2017,9,4193.7
2017,10,4193.6
2017,11,4193.5
2017,12,4193.8
2018,1,4194.1
2018,2,4194.3
2018,3,4194.6
2018,4,4194.8
2018,5,4194.8
2018,6,4193.9
2018,7,4193.3
2018,8,4192.7
2018,9,4192.1
2018,10,4192
2018,11,4192.1
2018,12,4192.2
